First Name,Last Name,Phone,Email,Company Name,City,State,Website,Tags
,,6823054882,customer@pressedmassage.com,Pressed Massage Therapy,,,https://pressedmassage.com/,
,,8173795511,info@meltspaandmassage.com,Melt Spa and Massage,,,http://www.meltspaandmassage.com/,
,,4694930039,lvmns111@gmail.com,L V Massage & Spa,,,https://lvmassageandspa.com/,
,,4698497252,amandaegeorge13@gmail.com,Unwind Massage Lounge,,,https://unwindmassageloungedallas.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,
,,9725142825,Kendahl@KendahlAirey.com,Kendahl Airey- DFW Massage Doctor,,,http://www.dfwmassagedoctor.com/,
,,8179843788,press@thenowmassage.com,The NOW Massage Fort Worth Alliance,,,https://thenowmassage.com/fort-worth-alliance/,
,,4699649745,lovers@oaktreemassagedallas.com,Oak Tree Massage,,,https://oaktreemassagedallas.com/,
,,2142955679,press@thenowmassage.com,The NOW Massage Preston Forest,,,https://thenowmassage.com/preston-forest,
,,2147646980,press@thenowmassage.com,The NOW Massage Lower Greenville,,,https://thenowmassage.com/lower-greenville/,
,,2147829888,greenlotussallas02@gmail.com,Green Lotus Spa • Med Spa,,,https://greenlotusspadallas.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,
,,2149547444,kikismassagellc@gmail.com,Kiki's massage LLC.,,,https://kikismassagedallas.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,
,,9723457217,info@therapeuticspa-tx.com,Therapeutic Spa,,,http://www.therapeuticspa-tx.com/,
,,2149066565,safeguarding@vagaro.com,Working Bodies Massage,,,http://www.vagaro.com/workingbodiesmassage,
,,8552850305,restorewellnessstudio@gmail.com,Restore Wellness Studio,,,https://restorewellnessstudio.com/,
,,2149016742,founders@pocketsuite.io,MassageFit LLC,,,https://pocketsuite.io/link/massagefit,
,,9723839193,musclemedic.tx@gmail.com,Muscle Medic,,,https://www.mymusclemedic.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2010338812444129936,
,,4694669712,corrindandridge@gmail.com,Honey Bee Massage and Wellness,,,https://honeybeemassagedallas.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,
,,2147732523,rowanalexander7@gmail.com,Massage is Wellness: In Studio and Mobile,,,https://massageiswellness.co/,
,,4698354683,massagerefresh5616@gmail.com,Massage Refresh Health & Wellness,,,http://www.massagerefreshdallas.com/,
,,4699199199,serenity@wellnessfromsiam.com,Wellness from Siam,,,https://www.wellnessfromsiam.com/,
,,9458996395,info@dantaraspa.com,Dantara Thai Wellness Spa @ Dallas,,,https://www.dantaraspa.com/,
,,4693488696,info@toucheddtx.com,Touched Therapeutic Massage & Bodywork,,,http://www.toucheddtx.com/,
,,2144002594,fabiola@essencemassagewellness.com,Essence Massage & Wellness,,,http://www.essencemassagewellness.com/,
,,4699414555,,Green Lotus Spa,,,https://greenlotusspa.com/,
,,9258088222,,The Body Scrubbery,,,https://thebodyscrubberytexas.zoca.com/?utm_source=googlemaps&utm_medium=googlemaps&utm_campaign=googlemaps,
,,9727333379,,Parkway Therapy Massage,,,http://parkwaymassage.wixsite.com/75287,
,,2145212112,,Riviera Spa - Uptown Knox Travis Walk,,,https://rivieraspadallas.com/?utm_source=google&utm_medium=biz-profile&utm_campaign=gbp-main&utm_term=uptown,
,,6827085589,,King Finger Spa Massage,,,,
,,8172328441,,Fossil Creek Massage Therapy,,,https://fossilcreekmassage.com/,
,,8174288087,,Massage Express - Keller TX,,,https://massageexpresstx.com/,
,,8173796800,,118 Massage,,,http://www.118massagefortworth.com/,
,,9722678424,,The Nook Spa,,,https://thenookspa.com/,
,,9402802621,,Serenity Massage Plus Wellness And Recovery LLC,,,https://www.serenitywellnessdfw.com/,
,,9452220155,,Life Force Massage,,,https://lifeforcemassagespa.onbuildhealth.com/,
,,9723857109,,Massage Felax and Spa - Addison,,,http://www.spafelax.com/,
,,9722949598,,Oneway Relaxation,,,https://onewayrelaxation.as.me/,
,,4696483398,,Spa Here,,,https://www.spaherewellness.com/,
,,8176876699,,Rice Massage Therapy - Therapeutic Sports Medical,,,https://www.ricemassagetherapy.com/,
,,4694039471,,Massage8,,,http://www.txmassage8.com/?utm_source=Google+Business+&utm_medium=CPC&utm_campaign=Dallas+traffic&utm_id=Dallas,
,,8179184075,,Active Healing Dallas FT Worth,,,http://activehealing.us/,
,,2282248315,,Massage Therapy by Angelly,,,https://www.massagebook.com/biz/massage_therapy_by_angelly,
,,4694411820,,Tactical Therapeutics,,,https://thebodytellsnolies.com/,
,,8177143333,,JOY Healthy Massage,,,https://localmassagespas.net/explore/joy-healthy-massage/,
,,2148274200,,Pure Spa,,,http://www.purespaandsalon.com/,
,,4698336621,,Texas Massage and Spa Dallas,,,https://texasmassageandspa.com/,
,,2144844714,,Vivian's Boutique Spa,,,https://www.viviansdallas.com/,
,,2146099201,,Massage 8,,,http://www.txmassage8.com/?utm_campaign=gmb&utm_id=plano&utm_medium=cpc&utm_source=google+business+,
,,4696933887,,Zelene Head Spa Mansfield,,,https://zelenespa.com/,
,,9496859266,,Uptown Thai Massage & Wellness,,,https://www.uptown-thaimassage.com/,
,,6263669944,,Smiling Feet,,,,
,,2142340551,,Sole Therapy,,,https://soletherapydfw.com/,
,,8177704409,,Niu Niu Foot Spa,,,http://www.niuniuspa.com/,
,,9724570313,,Royalty Massage Spa,,,http://www.royaltymassagespa.com/,
,,8175046480,,Total Touch Massage Therapy,,,https://totaltouchmassagetherapy.com/,
,,6826672721,,Legend Massage,,,http://www.legendmassage.org/,
,,2148929785,,Max Therapy Massage,,,https://maxtherapymassage.com/,
,,9725911373,,The Healing Brand,,,http://www.healingbrand.com/,
,,9728338167,,Massage Heights Addison,,,https://www.heightswellnessretreat.com/addison,
,,,,Relax & Refill Spa,,,https://squareup.com/appointments/book/q4snewyyx4gioz/L45M4MBECRAQB/services,
